trial,model,property,category,within_similarity,outside_similarity,overlap_within,overlap_similar,overlap_random,stopping_epoch,logprob_within,logprob_similar,logprob_random
158,axxl-property,can fep,fish.n.01,0.20818723738193512,0.40616706013679504,0.5097123980522156,0.2894783616065979,0.23327817022800446,3,-0.39912545680999756,-0.4219758212566376,-0.4086627662181854
159,axxl-property,can fep,fish.n.01,0.2322377860546112,0.39059776067733765,0.5219030976295471,0.2654688060283661,0.2435244619846344,3,-0.3601931929588318,-0.2657792568206787,-0.3913196623325348
160,axxl-property,can fep,fish.n.01,0.26434195041656494,0.39714789390563965,0.5209500789642334,0.2865464389324188,0.23975770175457,3,-0.3397887349128723,-0.3625234067440033,-0.2946321368217468
161,axxl-property,can fep,fish.n.01,0.2234521061182022,0.4467116892337799,0.5519443154335022,0.2979738414287567,0.2365410327911377,2,-1.056350588798523,-1.0540788173675537,-0.7267459034919739
162,axxl-property,can fep,fish.n.01,0.20849643647670746,0.37560737133026123,0.5616601705551147,0.29796740412712097,0.24842317402362823,2,-0.5205774903297424,-0.538910448551178,-0.5140126347541809
163,axxl-property,can fep,fish.n.01,0.2605908513069153,0.42172810435295105,0.50758957862854,0.294425368309021,0.23841585218906403,2,-0.36702239513397217,-0.3822897970676422,-0.2820878326892853
164,axxl-property,can fep,fish.n.01,0.28089818358421326,0.4971376359462738,0.4975571632385254,0.2976166009902954,0.258796751499176,2,-0.3889411687850952,-0.36532920598983765,-0.385952889919281
165,axxl-property,can fep,fish.n.01,0.2837487459182739,0.4788910448551178,0.5004634261131287,0.3069671392440796,0.25169694423675537,2,-0.3586985766887665,-0.4105760157108307,-0.2745909094810486
166,axxl-property,can fep,fish.n.01,0.2234521061182022,0.4467116892337799,0.5519443154335022,0.2979738414287567,0.2615995705127716,2,-1.0318238735198975,-1.036556363105774,-1.2179869413375854
167,axxl-property,can fep,fish.n.01,0.2577691972255707,0.4332984685897827,0.5554800033569336,0.3029870092868805,0.2375447303056717,3,-0.2871299088001251,-0.31209102272987366,-0.2754901647567749
168,axxl-property,can fep,fish.n.01,0.2828131914138794,0.4258979856967926,0.5512189865112305,0.3115619719028473,0.22900691628456116,3,-0.29520031809806824,-0.3877093195915222,-0.36458370089530945
169,axxl-property,can fep,fish.n.01,0.278286337852478,0.47800618410110474,0.5283666849136353,0.3298549950122833,0.2515656054019928,3,-0.3268648386001587,-0.4048941135406494,-0.3779911994934082
170,axxl-property,can fep,fish.n.01,0.24175098538398743,0.5070294737815857,0.5181043148040771,0.33898940682411194,0.22131195664405823,3,-0.29180416464805603,-0.38332459330558777,-0.33171987533569336
171,axxl-property,can fep,fish.n.01,0.2234521061182022,0.4467116892337799,0.5519443154335022,0.2979738414287567,0.22827576100826263,2,-1.0386301279067993,-1.0429160594940186,-1.016743779182434
172,axxl-property,can fep,fish.n.01,0.22728540003299713,0.4159250259399414,0.5414689183235168,0.28994542360305786,0.2660216987133026,3,-0.29472288489341736,-0.3179294466972351,-0.324041485786438
173,axxl-property,can fep,fish.n.01,0.2394317239522934,0.45685815811157227,0.5326521396636963,0.3011058568954468,0.21706338226795197,3,-0.3590153455734253,-0.43711528182029724,-0.3372187912464142
174,axxl-property,can fep,fish.n.01,0.22291579842567444,0.49167758226394653,0.5306460857391357,0.3160458207130432,0.24440106749534607,3,-0.3185640871524811,-0.3770015835762024,-0.29110613465309143
175,axxl-property,can fep,fish.n.01,0.22929459810256958,0.5220128297805786,0.5175829529762268,0.3141300082206726,0.23811210691928864,3,-0.2684857249259949,-0.3155808448791504,-0.25127366185188293
176,axxl-property,can fep,fish.n.01,0.12270756810903549,0.2749251127243042,0.4941338002681732,0.27827754616737366,0.24597562849521637,2,-0.3167814612388611,-0.3063143193721771,-0.24800661206245422
177,axxl-property,can fep,fish.n.01,0.2449769377708435,0.4003077745437622,0.46426355838775635,0.2839246690273285,0.23891718685626984,2,-0.329668790102005,-0.4177357256412506,-0.23286139965057373
178,axxl-property,can fep,fish.n.01,0.2633378803730011,0.3963049650192261,0.4841502606868744,0.2613571584224701,0.28117290139198303,2,-0.2916207015514374,-0.28393927216529846,-0.21455369889736176
179,axxl-property,can fep,fish.n.01,0.33057668805122375,0.4658713936805725,0.5026054382324219,0.30492091178894043,0.22730591893196106,2,-0.27474361658096313,-0.3472719192504883,-0.1632135808467865
180,axxl-property,can fep,fish.n.01,0.32993876934051514,0.4209863245487213,0.5085290670394897,0.3009481132030487,0.23645156621932983,2,-0.32331764698028564,-0.43314114212989807,-0.32226067781448364
181,axxl-property,can fep,fish.n.01,0.22483079135417938,0.41310596466064453,0.4226227402687073,0.24275101721286774,0.24110601842403412,2,-0.4314357340335846,-0.39944982528686523,-0.311300128698349
182,axxl-property,can fep,fish.n.01,0.23370856046676636,0.4558476209640503,0.3950464427471161,0.24142391979694366,0.21320493519306183,2,-0.37871503829956055,-0.34695693850517273,-0.2998429834842682
183,axxl-property,can fep,fish.n.01,0.2662140130996704,0.5054857730865479,0.4433755576610565,0.2735552191734314,0.23822607100009918,3,-0.30930158495903015,-0.38844725489616394,-0.3005293607711792
184,axxl-property,can fep,fish.n.01,0.2690316438674927,0.5010019540786743,0.4783744812011719,0.29653245210647583,0.2192627191543579,3,-0.29598501324653625,-0.369985967874527,-0.1858447790145874
185,axxl-property,can fep,fish.n.01,0.27525338530540466,0.5105330944061279,0.49163198471069336,0.3054365813732147,0.23112347722053528,3,-0.2259494513273239,-0.3559001684188843,-0.14520904421806335
186,axxl-property,can fep,fish.n.01,0.19651736319065094,0.359842985868454,0.3620782494544983,0.24542158842086792,0.22242607176303864,2,-0.4539637267589569,-0.3406440317630768,-0.315339595079422
187,axxl-property,can fep,fish.n.01,0.17735505104064941,0.31896349787712097,0.480575293302536,0.25810709595680237,0.24184440076351166,2,-0.39451155066490173,-0.42082056403160095,-0.2804896831512451
188,axxl-property,can fep,fish.n.01,0.20361016690731049,0.3274533152580261,0.490398645401001,0.2743770182132721,0.23345039784908295,2,-0.29272592067718506,-0.29039931297302246,-0.13957209885120392
189,axxl-property,can fep,fish.n.01,0.25540998578071594,0.4179973006248474,0.48343244194984436,0.26664823293685913,0.2485506236553192,3,-0.15057510137557983,-0.22963686287403107,-0.14886102080345154
190,axxl-property,can fep,fish.n.01,0.24920426309108734,0.40318137407302856,0.4913320243358612,0.2718599736690521,0.2457500398159027,2,-0.2862645089626312,-0.3381994068622589,-0.31522440910339355
191,axxl-property,can fep,fish.n.01,0.22483079135417938,0.41310596466064453,0.4226227402687073,0.24275101721286774,0.2131708413362503,2,-0.4308026432991028,-0.417061984539032,-0.3532094955444336
192,axxl-property,can fep,fish.n.01,0.21409787237644196,0.39882349967956543,0.46684908866882324,0.25795790553092957,0.2227742224931717,2,-0.3712117671966553,-0.34501776099205017,-0.3965848982334137
193,axxl-property,can fep,fish.n.01,0.22962446510791779,0.48349615931510925,0.48007312417030334,0.2822286784648895,0.2374025285243988,3,-0.30129119753837585,-0.26620519161224365,-0.2645169794559479
194,axxl-property,can fep,fish.n.01,0.23371879756450653,0.48641762137413025,0.49355942010879517,0.29018187522888184,0.24133427441120148,3,-0.29039737582206726,-0.29067450761795044,-0.3341809809207916
195,axxl-property,can fep,fish.n.01,0.22391635179519653,0.5239735245704651,0.5105816721916199,0.3027390241622925,0.24269281327724457,3,-0.26429393887519836,-0.29004546999931335,-0.3685639798641205
196,axxl-property,can fep,fish.n.01,0.23383399844169617,0.42502766847610474,0.5546773672103882,0.3035469353199005,0.25001081824302673,2,-0.7501118779182434,-0.5853263139724731,-0.8123757243156433
197,axxl-property,can fep,fish.n.01,0.24944521486759186,0.41233885288238525,0.5589394569396973,0.3275953233242035,0.24246914684772491,3,-0.2709287703037262,-0.2974860966205597,-0.3233625590801239
198,axxl-property,can fep,fish.n.01,0.24509558081626892,0.40999090671539307,0.5391133427619934,0.33232206106185913,0.26334330439567566,3,-0.17995919287204742,-0.30092379450798035,-0.21608322858810425
199,axxl-property,can fep,fish.n.01,0.2804190218448639,0.38751330971717834,0.5317837595939636,0.3251435160636902,0.2715110182762146,3,-0.1480046510696411,-0.29007571935653687,-0.16530688107013702
200,axxl-property,can fep,fish.n.01,0.2837564945220947,0.4111505448818207,0.526256799697876,0.34572017192840576,0.23771978914737701,3,-0.16101031005382538,-0.3076448142528534,-0.12720941007137299
201,axxl-property,can fep,insect.n.01,0.03588053584098816,0.19790463149547577,0.34784838557243347,0.20588940382003784,0.1795264631509781,3,-0.581597626209259,-0.4234231114387512,-0.3062629699707031
202,axxl-property,can fep,insect.n.01,0.2410423308610916,0.30905959010124207,0.3575930893421173,0.22161172330379486,0.22393760085105896,2,-0.590222954750061,-0.45517241954803467,-0.43349793553352356
203,axxl-property,can fep,insect.n.01,0.29762524366378784,0.40412637591362,0.36655324697494507,0.23046420514583588,0.19320054352283478,2,-0.5160213112831116,-0.43185415863990784,-0.38398680090904236
204,axxl-property,can fep,insect.n.01,0.34346893429756165,0.43208593130111694,0.3789696991443634,0.2465061992406845,0.20952783524990082,3,-0.28983086347579956,-0.3043115735054016,-0.3061046004295349
205,axxl-property,can fep,insect.n.01,0.31107866764068604,0.4506376087665558,0.38109344244003296,0.2517070770263672,0.22261711955070496,3,-0.3018885850906372,-0.2499946504831314,-0.2397605925798416
206,axxl-property,can fep,insect.n.01,0.2641313970088959,0.33642295002937317,0.3451403081417084,0.18964511156082153,0.179313063621521,2,-0.40399113297462463,-0.3983986973762512,-0.46511945128440857
207,axxl-property,can fep,insect.n.01,0.23469647765159607,0.2789542078971863,0.3481653928756714,0.21638597548007965,0.1891261637210846,3,-0.40168043971061707,-0.37328851222991943,-0.2867647409439087
208,axxl-property,can fep,insect.n.01,0.25916722416877747,0.3422473967075348,0.34895890951156616,0.21561068296432495,0.18662121891975403,3,-0.32187968492507935,-0.34110313653945923,-0.33209744095802307
209,axxl-property,can fep,insect.n.01,0.24398554861545563,0.3230535089969635,0.3529972732067108,0.22070392966270447,0.21278263628482819,4,-0.2927556037902832,-0.28793832659721375,-0.2229674756526947
210,axxl-property,can fep,insect.n.01,0.3458169400691986,0.37994059920310974,0.3596266508102417,0.23358154296875,0.20527945458889008,4,-0.19096587598323822,-0.26579782366752625,-0.2100653499364853
211,axxl-property,can fep,insect.n.01,0.074741892516613,0.21414050459861755,0.38945597410202026,0.21813978254795074,0.20970483124256134,3,-0.43444108963012695,-0.5109896063804626,-0.5006170868873596
212,axxl-property,can fep,insect.n.01,0.21480873227119446,0.2949519455432892,0.4051154553890228,0.23948095738887787,0.24174095690250397,3,-0.26578065752983093,-0.29946136474609375,-0.32866817712783813
213,axxl-property,can fep,insect.n.01,0.26479092240333557,0.3262921869754791,0.39420560002326965,0.24370992183685303,0.2291884869337082,3,-0.290092408657074,-0.361877977848053,-0.2881179451942444
214,axxl-property,can fep,insect.n.01,0.32607632875442505,0.3761545717716217,0.39479175209999084,0.24279166758060455,0.20475244522094727,3,-0.29993775486946106,-0.2709897458553314,-0.26903340220451355
215,axxl-property,can fep,insect.n.01,0.33177146315574646,0.3769955337047577,0.3883988559246063,0.24494639039039612,0.22108890116214752,3,-0.27812954783439636,-0.3315011262893677,-0.3080423176288605
216,axxl-property,can fep,insect.n.01,0.019174419343471527,0.1420348733663559,0.3774401843547821,0.2551487386226654,0.23411013185977936,4,-0.4260946214199066,-0.30488404631614685,-0.22480148077011108
217,axxl-property,can fep,insect.n.01,0.10886941105127335,0.29085901379585266,0.3617432415485382,0.2391950786113739,0.2153419554233551,4,-0.275985449552536,-0.34236499667167664,-0.31488272547721863
218,axxl-property,can fep,insect.n.01,0.30272528529167175,0.3633669316768646,0.36574551463127136,0.23652666807174683,0.21782450377941132,3,-0.2640382945537567,-0.33835920691490173,-0.22809553146362305
219,axxl-property,can fep,insect.n.01,0.2823939621448517,0.34067556262016296,0.3573547899723053,0.22685295343399048,0.20579348504543304,4,-0.2102435678243637,-0.2983727753162384,-0.23140336573123932
220,axxl-property,can fep,insect.n.01,0.3384494483470917,0.4031048119068146,0.35326460003852844,0.23985101282596588,0.20891959965229034,3,-0.30554577708244324,-0.4267045557498932,-0.35411205887794495
221,axxl-property,can fep,insect.n.01,0.03588053584098816,0.19790463149547577,0.34784838557243347,0.20588940382003784,0.19728319346904755,3,-0.5727157592773438,-0.41967082023620605,-0.3980977535247803
222,axxl-property,can fep,insect.n.01,0.10468282550573349,0.2540649175643921,0.37181395292282104,0.22410067915916443,0.22649258375167847,3,-0.49537909030914307,-0.4129689633846283,-0.41610902547836304
223,axxl-property,can fep,insect.n.01,0.23896542191505432,0.31376510858535767,0.3845122158527374,0.265326589345932,0.2012174278497696,3,-0.4319942891597748,-0.3993164002895355,-0.2612376809120178
224,axxl-property,can fep,insect.n.01,0.2773943245410919,0.390928715467453,0.37690427899360657,0.24802042543888092,0.21764960885047913,3,-0.3908684551715851,-0.2961339056491852,-0.2770741879940033
225,axxl-property,can fep,insect.n.01,0.2983040511608124,0.4164253771305084,0.36676540970802307,0.2478986233472824,0.2226751446723938,2,-0.5369046330451965,-0.43724703788757324,-0.4694974422454834
226,axxl-property,can fep,insect.n.01,0.22495222091674805,0.28135159611701965,0.3944215774536133,0.22983330488204956,0.22251133620738983,2,-0.6923917531967163,-0.6603787541389465,-0.628046989440918
227,axxl-property,can fep,insect.n.01,0.26773831248283386,0.36317238211631775,0.4014989137649536,0.2562870383262634,0.21725469827651978,2,-0.5906996130943298,-0.4426831305027008,-0.5071146488189697
228,axxl-property,can fep,insect.n.01,0.2882803976535797,0.3658212125301361,0.3838864862918854,0.24561777710914612,0.22467152774333954,2,-0.5312121510505676,-0.42243507504463196,-0.38990625739097595
229,axxl-property,can fep,insect.n.01,0.31716635823249817,0.43673089146614075,0.3822595775127411,0.25268787145614624,0.23281891644001007,2,-0.5133240222930908,-0.3491078019142151,-0.4086359739303589
230,axxl-property,can fep,insect.n.01,0.3173215091228485,0.4647953510284424,0.3738890290260315,0.2510777711868286,0.21520677208900452,2,-0.49193501472473145,-0.39215895533561707,-0.34229743480682373
231,axxl-property,can fep,insect.n.01,0.23022152483463287,0.40839099884033203,0.37250715494155884,0.2209879457950592,0.21090936660766602,2,-0.31962743401527405,-0.2546705901622772,-0.2872801721096039
232,axxl-property,can fep,insect.n.01,0.24110250174999237,0.4327155351638794,0.3933200538158417,0.2371712028980255,0.2179533988237381,2,-0.44607052206993103,-0.28210529685020447,-0.4192746579647064
233,axxl-property,can fep,insect.n.01,0.27707090973854065,0.46673306822776794,0.3881858289241791,0.25668269395828247,0.21478639543056488,3,-0.2347608357667923,-0.18281659483909607,-0.1943482607603073
234,axxl-property,can fep,insect.n.01,0.30267423391342163,0.4905272126197815,0.374530166387558,0.2522124648094177,0.19933749735355377,3,-0.23678986728191376,-0.18383458256721497,-0.2532457113265991
235,axxl-property,can fep,insect.n.01,0.28064581751823425,0.49955931305885315,0.37189382314682007,0.25080180168151855,0.21711166203022003,3,-0.2243773490190506,-0.2172275334596634,-0.21427799761295319
236,axxl-property,can fep,insect.n.01,0.22870950400829315,0.3724377155303955,0.3601386547088623,0.22643308341503143,0.23276746273040771,2,-0.3771314322948456,-0.28565719723701477,-0.40727555751800537
237,axxl-property,can fep,insect.n.01,0.3124011158943176,0.37734824419021606,0.3708532154560089,0.24102631211280823,0.2044920176267624,2,-0.5513225793838501,-0.5190914273262024,-0.46286147832870483
238,axxl-property,can fep,insect.n.01,0.3287007808685303,0.38747355341911316,0.36426421999931335,0.23205922544002533,0.19699786603450775,2,-0.48807549476623535,-0.5093052983283997,-0.42099741101264954
239,axxl-property,can fep,insect.n.01,0.35234466195106506,0.43780502676963806,0.3681299388408661,0.2576325833797455,0.2115209698677063,3,-0.27363601326942444,-0.32685554027557373,-0.29007193446159363
240,axxl-property,can fep,insect.n.01,0.3542654812335968,0.4082339107990265,0.36896783113479614,0.2589362561702728,0.21379634737968445,3,-0.31481143832206726,-0.407247930765152,-0.2499641329050064
